trial_idx,original_label,density_label,cluster_label,channel_1,channel_1_score,channel_2,channel_2_score,channel_3,channel_3_score,channel_4,channel_4_score,channel_5,channel_5_score,channel_6,channel_6_score,channel_7,channel_7_score,channel_8,channel_8_score,channel_9,channel_9_score,channel_10,channel_10_score,channel_11,channel_11_score,channel_12,channel_12_score,channel_13,channel_13_score,channel_14,channel_14_score,channel_15,channel_15_score,channel_16,channel_16_score,channel_17,channel_17_score,channel_18,channel_18_score,channel_19,channel_19_score,channel_20,channel_20_score,channel_21,channel_21_score,channel_22,channel_22_score,channel_23,channel_23_score,channel_24,channel_24_score,channel_25,channel_25_score,channel_26,channel_26_score,channel_27,channel_27_score,channel_28,channel_28_score,channel_29,channel_29_score,channel_30,channel_30_score,channel_31,channel_31_score,channel_32,channel_32_score,channel_33,channel_33_score,channel_34,channel_34_score,channel_35,channel_35_score,channel_36,channel_36_score,channel_37,channel_37_score,channel_38,channel_38_score,channel_39,channel_39_score,channel_40,channel_40_score,channel_41,channel_41_score,channel_42,channel_42_score,channel_43,channel_43_score,channel_44,channel_44_score,channel_45,channel_45_score,channel_46,channel_46_score,channel_47,channel_47_score,channel_48,channel_48_score,channel_49,channel_49_score,channel_50,channel_50_score,channel_51,channel_51_score,channel_52,channel_52_score,channel_53,channel_53_score,channel_54,channel_54_score,channel_55,channel_55_score,channel_56,channel_56_score,channel_57,channel_57_score,channel_58,channel_58_score,channel_59,channel_59_score,channel_60,channel_60_score,channel_61,channel_61_score,channel_62,channel_62_score,channel_63,channel_63_score,channel_64,channel_64_score,channel_65,channel_65_score,channel_66,channel_66_score,channel_67,channel_67_score,channel_68,channel_68_score,channel_69,channel_69_score,channel_70,channel_70_score,channel_71,channel_71_score,channel_72,channel_72_score,channel_73,channel_73_score,channel_74,channel_74_score,channel_75,channel_75_score,channel_76,channel_76_score,channel_77,channel_77_score,channel_78,channel_78_score,channel_79,channel_79_score,channel_80,channel_80_score,channel_81,channel_81_score,channel_82,channel_82_score,channel_83,channel_83_score,channel_84,channel_84_score,channel_85,channel_85_score,channel_86,channel_86_score,channel_87,channel_87_score,channel_88,channel_88_score,channel_89,channel_89_score,channel_90,channel_90_score,channel_91,channel_91_score,channel_92,channel_92_score,channel_93,channel_93_score,channel_94,channel_94_score,channel_95,channel_95_score,channel_96,channel_96_score,channel_97,channel_97_score,channel_98,channel_98_score,channel_99,channel_99_score,channel_100,channel_100_score,channel_101,channel_101_score,channel_102,channel_102_score,channel_103,channel_103_score,channel_104,channel_104_score,channel_105,channel_105_score,channel_106,channel_106_score,channel_107,channel_107_score,channel_108,channel_108_score,channel_109,channel_109_score,channel_110,channel_110_score,channel_111,channel_111_score,channel_112,channel_112_score,channel_113,channel_113_score,channel_114,channel_114_score,channel_115,channel_115_score,channel_116,channel_116_score,channel_117,channel_117_score,channel_118,channel_118_score
0,1,high,0,PCP3,65.29608785648985,CCP3,64.02401068496725,PO1,63.526568497882856,CP1,63.433277884315984,PPO1,63.16174902923868,FC3,62.62425282340476,P1,62.581948366743084,CFC3,62.48021643241051,C1,62.179709519016846,Pz,61.840156303911385,PCP1,61.51828906599086,PCP2,61.3307465163684,CP3,60.723956064623486,PO3,60.34567515472072,CCP5,60.15840080087056,CP2,60.087363987804075,FC1,60.05185424294072,CFC1,59.95170844209632,C3,59.88521983214951,Cz,59.862140511332726,P3,59.679711258701055,FFC3,59.650578552659006,CPz,59.56828165675309,PPO5,59.53863474390075,CCP2,59.34239435599413,PCP5,59.18502350508331,CCP1,58.3158378581485,P4,57.35933997894891,F3,57.340161221956016,PCP4,57.00890300441333,FFC5,56.92310952205664,FC5,56.55932745899575,PPO2,56.38652546915978,P2,56.30124006835427,POz,55.5489789933495,CP5,55.169019425335385,P5,54.850021546200246,PO2,54.69901009761065,CFC5,54.587061057032734,FCz,54.39586202547381,C2,54.26281640036647,F1,53.779673897391966,CFC4,53.7795607084051,CFC2,53.476590790530146,FFC1,53.47466218171886,PCP7,53.472400727338425,FAF1,52.2505527485401,PO7,52.116828012314855,FFC2,51.78692948802889,FC4,51.70466827345625,F4,51.49779440084398,PPO7,51.108370907535026,CP4,51.03637999187306,FFC6,50.966924230431914,PPO6,50.76794704988357,Fz,50.378029352700395,C4,50.191012390424156,CCP4,49.71314416630982,FFC4,49.28558364641497,P7,48.35551088617736,CCP7,48.0876419050548,P9,47.42266315959995,FC2,47.22030918972547,PCP6,47.11562418400357,TP7,46.719432194342225,OPO2,45.71396969204684,P6,44.968540352276015,O1,44.41133338645061,OPO1,44.28076791198161,F2,44.09118974325678,TP9,42.71289064276646,PO4,41.16784666119904,F5,40.3581171411694,FAF5,40.181513258752524,AF3,39.95411260117369,CCP6,39.0180358316588,Oz,38.27944775998064,FAF2,38.1307981798625,CP6,37.50724532071303,OI1,36.48442225732124,C5,35.7263592944976,PCP8,35.15760537171083,AFp1,35.10097902772052,PPO8,34.22730923355129,CFC7,33.88486845573266,O2,33.82530635584953,CFC6,33.44117113344023,C6,32.90818845314713,OI2,32.49438280862695,FC6,32.34510878325593,FFC7,31.489182748002374,P8,30.75465652259907,I1,30.647288365977182,CCP8,30.44768047594892,F6,30.40266863619871,CFC8,30.34623341717273,TP8,29.318159876116148,T7,27.859357553221212,Fp1,27.432337879567804,AF4,26.343774513004885,I2,26.1432986153593,AF7,25.565515453360295,PO8,24.986223954343384,Fpz,24.828170817547292,AFp2,23.99905252081547,FAF6,23.834810664731812,TP10,22.248752522379146,F7,20.260347877571228,FT7,19.750676145800057,P10,18.886075650222683,FT9,18.731754795334304,T8,17.67167255698722,F8,16.880594866663515,Fp2,16.843493582033176,FFC8,16.662848012502554,AF8,10.358672524199603,FT8,10.18504442228091,FT10,6.856603166727981
1,1,high,0,C1,53.1230653549474,CCP2,53.01256887956355,CFC1,52.95781348654071,CP2,52.67180240312889,Cz,52.605115111127546,FC3,52.60008041918477,CFC3,51.76221248594028,FCz,51.73636532468255,CP1,51.73117376295216,PCP3,51.47799370884561,FFC2,51.42556777167415,CCP3,51.26545872843712,F1,50.9174824389153,PPO1,50.91158540050878,CFC2,50.69837615328262,FC1,50.64059209697741,CPz,50.284360297339205,PO1,50.02028746109085,Fz,49.94773434160922,PCP2,49.92225592207117,PCP1,49.883053434647294,FFC1,49.54682480489082,C2,49.51790018658523,P1,49.436323922232745,FC4,49.36338113331158,Pz,49.319316506569564,CFC4,49.221076601780226,CCP1,49.19985589743533,F3,48.813399200898445,FFC3,48.752817286655144,FAF1,48.62921585446436,FFC6,48.610832393283076,C3,48.29680377332347,P4,47.93274567040567,P2,47.822510087931725,FFC5,47.46518966145777,PPO2,47.40544618336555,PO2,47.35749923316825,PCP4,47.31132746144562,FC2,47.2926221214895,FFC4,47.192811301544765,FC5,47.05871944764377,F4,46.83570909617974,CP3,46.79075218079702,PPO5,46.14500440194333,POz,46.113687720592495,CCP5,45.73629492974208,PO3,45.60746449782148,P3,45.47767524084764,PCP5,44.548355154626066,PPO6,43.94195085020751,F2,43.83781975797206,CCP4,42.46886616368717,OPO2,42.426870147617116,P5,41.853168037516284,CFC5,41.57683427199207,C4,41.55600251280582,AF3,41.405401800660805,CP4,41.08056903364433,CP5,39.87360096476742,PCP6,39.34851297034237,FAF2,39.01321685136746,PCP7,38.48460167863668,PO4,37.951952692858285,FAF5,37.502400500291884,F5,37.28797588552594,P6,37.11009318976976,PO7,36.618376269160166,PPO7,35.723208366418206,Oz,35.108257723086666,O1,34.525691717301385,AFp1,34.227831683778284,OPO1,33.49588077223104,F6,33.35885214913591,O2,33.197659872343074,OI2,32.799246975390346,P7,32.57453202824127,OI1,32.12477092367684,P9,31.74990941732136,PPO8,31.577849449737414,FC6,31.149611618104046,CFC6,30.90698000818594,AF4,30.71312791776889,CCP7,30.538745598919434,CFC8,30.501674920762902,PCP8,30.173479513455824,CCP6,29.989682937853722,AFp2,29.916514415382554,C6,29.67820999310469,CP6,29.44760471467291,TP7,28.659436976935854,FAF6,28.5357993834714,Fpz,28.13738411019433,I2,27.447189204297445,Fp1,26.881953321014553,P8,26.39396120141655,TP8,26.144437944055287,TP9,25.614285645759644,I1,25.438192290551235,AF7,25.121256582695388,CCP8,23.408772144407486,Fp2,21.971190175447422,C5,20.985835663258747,PO8,20.006693457494627,CFC7,19.74491986853188,FFC7,18.970318566235928,TP10,18.107070327363285,T8,17.450212805407162,P10,17.273327306032215,FFC8,17.04762964334577,F8,16.76901394875749,F7,15.292890165754162,T7,14.654149246525286,AF8,13.181989734675343,FT9,12.801965613576675,FT7,11.148851060497801,FT8,10.383790947918925,FT10,9.079960294255097
2,1,high,0,PCP3,59.70965857139815,CCP3,59.66451462741008,CCP2,59.62637411302303,C1,59.45903671231777,PPO1,59.356049834591786,CFC1,58.521126234960605,PO1,58.35811511056434,PCP2,58.30890044474916,P2,57.78234582562483,FC1,57.7114100503862,CP1,57.61806074340676,Cz,57.520160905582145,CFC3,57.29187312250132,FC3,56.99721975382674,P4,56.920493887399694,P1,56.74754221295691,CP2,56.511340675439186,C3,56.19224838709917,CPz,55.87925657075691,PO2,55.85570248054769,Pz,55.78355573973103,FC4,55.477479940068584,PPO2,55.351565983116934,PCP4,55.3389366387538,PCP1,55.300925367593564,CP3,55.29203746501394,FFC3,55.21985715105576,F3,54.635230305540524,C2,54.5410989025536,FFC4,54.3630797065998,CCP1,54.34717773736152,FFC6,54.28224454767417,FFC2,54.11586150907112,FCz,54.107786027636465,PO3,54.03464578074388,F4,53.98172466177412,FFC5,53.91715250029802,Fz,53.846520672262166,CFC4,53.825986422091525,PCP5,53.47935676056512,CFC2,53.22984835136485,CCP5,53.193325438962084,POz,52.96079266425025,F1,52.899689640769296,FC5,52.76670443135323,PPO5,52.60192663775323,FFC1,52.57936355188279,FAF1,51.60421781494432,PPO6,51.3924880235785,P5,50.801976166990755,P3,50.545198138999304,CP5,49.7975507178462,C4,49.44905129918351,PCP7,49.34785048735862,PCP6,48.77969268802705,CFC5,48.77591828202496,FC2,48.773157887516206,CP4,48.58089093153674,CCP4,48.564039021252505,F2,48.06754444565796,P6,47.40461044421921,OPO2,47.25500669172847,PPO7,46.65118903335597,PO7,46.44635275987233,FAF2,43.78904990480546,FAF5,43.70022225284936,PO4,43.57842726923124,P9,43.251548801900654,AF3,43.113587061147236,P7,43.04160384679619,F5,42.65435826787462,OPO1,41.85635591714369,TP7,41.41937320086251,FC6,41.05716417790118,PPO8,40.22253764839391,CFC8,39.83429740504444,F6,39.40223626629078,CFC6,39.26192249496704,CCP7,39.248806162171164,TP9,39.223851605877186,Oz,38.77132537449962,O1,38.77102177928998,CP6,38.47749870524943,CCP6,37.85004368431464,O2,37.58414767959843,C6,37.3278895417639,AFp1,36.779773337882105,TP8,36.54550093255326,OI1,36.4154115044702,PCP8,35.856065840744336,OI2,34.74256162951649,FAF6,34.31231790177763,AF4,33.84050386909117,CCP8,32.44284608941706,P8,31.78724365459493,I2,31.316340833567317,AFp2,28.834031670495058,I1,28.420956123537934,CFC7,27.735188558371895,FFC7,27.570209505940134,AF7,27.501075758134768,PO8,27.33674640758249,C5,27.067171867321242,Fpz,26.91344547949969,Fp1,26.852076830886105,T8,26.375853121026406,TP10,26.308316989578646,T7,24.681509271876127,FFC8,21.559967362687676,F7,21.470330695983904,P10,20.844194983106643,Fp2,20.727670373935528,F8,20.236430134595913,FT9,19.179041945000236,FT7,18.963934761089867,FT10,15.356131980494261,AF8,13.76700997445975,FT8,12.175052993700566
3,2,high,0,PO1,51.382179027838625,PPO1,51.204492444815564,PCP3,50.274761277127794,PPO2,49.49438373717124,C1,49.35483413806086,P1,48.998221432776674,PO2,48.92779812912789,P2,48.46117115457883,FC1,48.29108891085271,CCP3,48.26369086082234,PCP1,47.86160264690938,P4,47.79347853591853,PCP2,47.68724607436432,PO3,47.501206219345555,POz,47.49574103830637,FFC3,47.466637166832044,PPO5,47.256236558652176,CCP2,47.09424089043552,P3,46.987282756161036,Cz,46.59950512553637,CFC1,46.542763277023305,CP1,46.54006443620906,CFC3,46.49893187806419,Pz,46.376018721716385,FC3,46.34174991804615,F3,46.29268915254408,CPz,45.74483229954688,F1,45.74377479774089,FFC5,45.73250725670919,CP2,45.40961946671355,FFC2,45.395486065594326,PPO6,45.32368374994486,C3,45.14207988539538,Fz,45.10828081570769,FFC1,44.96420173100073,FCz,44.66757476109525,PCP4,44.33791865734408,FC4,44.27900891760615,FFC6,44.217849697621006,FFC4,44.04075941334607,OPO2,44.02043110889988,P5,43.90612235947482,PCP5,43.648197258480266,FC5,43.554142651330004,CP3,43.04508189997907,FAF1,42.93118017536555,C2,42.48388901581011,CFC2,42.16300377799888,PPO7,41.83787819424556,CFC4,41.34124308366435,PCP7,41.33173387538011,PO7,41.27242115480383,F4,41.26122450133265,CFC5,41.13866040915052,CCP5,41.11673912652367,P6,40.730502734046,CCP1,40.7236961079252,PO4,40.123383010614376,Oz,39.60402073102041,CP5,39.1714122577852,CCP4,38.87736645096776,PCP6,38.854130913126056,O1,38.50280336313823,P9,38.39247842019295,C4,38.167595816459745,FC2,38.1001859728133,CP4,38.01200094028619,AF3,37.86423406611325,O2,37.861474410750674,P7,37.84987546371904,F2,37.14277068816906,OI1,35.85526631083669,TP9,35.835096623906836,OPO1,35.820579585067065,F5,35.51620642555604,FAF5,34.97516666931684,CCP7,34.295767464818,OI2,34.15432176043375,FAF2,34.10982375851557,TP7,34.100879427734476,PPO8,33.82114825278106,FC6,32.81549536716386,AFp1,32.552224581644275,CFC6,31.11342584165853,F6,31.004729062570455,CP6,30.988264601059882,CCP6,30.73506678757209,C6,30.611097367730423,CFC8,30.533956649556078,I2,30.44299555094274,I1,29.898406071280135,PCP8,29.243014257390637,CCP8,28.866045557437026,CFC7,28.67570314024092,C5,27.967337418533067,TP8,27.677074191003474,P8,26.4560701470513,FFC7,25.606545390907854,AF7,25.05281257459386,PO8,24.5802017048336,Fpz,24.415493771415374,AF4,24.023979368615517,Fp1,23.908121787830318,T7,23.71290124307512,AFp2,23.455104606235604,F7,22.639568399926016,FAF6,22.638104262292394,FT7,20.082102723096916,T8,20.037956177211434,TP10,19.701750911906228,F8,18.809669429738985,FT9,18.119171685952036,P10,17.806788235414828,FFC8,17.697450532856102,Fp2,16.27233792026895,FT10,11.064785609571373,AF8,10.769045757696937,FT8,9.071272956532908
4,1,high,0,PCP3,59.11795712931075,PO1,59.06690601685358,C1,58.48359159829234,PPO1,58.041591072818825,CFC1,58.03147573570519,CCP3,57.77554327518606,C3,57.549351065575465,PCP2,57.206075364208615,FC1,57.1818098138426,P2,56.56360426613802,P4,56.188904961877945,P1,56.10666949188579,PPO2,56.0519125687734,Cz,55.97147913170439,PO2,55.89718818656649,CCP2,55.78326922231806,CP3,55.331591899475974,CP1,55.11193768659831,FFC6,54.84237741577786,CP2,54.83699469908735,Pz,54.77405259582595,FFC4,54.6424809000061,FC4,54.53759801461408,PO3,54.488316024815695,F3,54.448469732248974,FFC5,54.40935722843095,PCP4,54.393366501944776,FFC3,54.38299016431851,POz,54.27642191573192,PCP1,54.01137811585294,CFC5,53.96176100514009,PPO5,53.82371225791571,FC3,53.553300501495386,CFC3,53.44903430387405,CFC2,52.99711600989856,FFC2,52.96133285573032,CCP5,52.926740791570616,PCP5,52.78423680336562,FCz,52.61947553577172,FC5,52.49625667439906,C2,52.40567386014847,P3,52.28407477513833,Fz,52.25440717289722,CPz,52.24544956927509,CFC4,52.15118650759423,CP4,51.65752811197485,PPO6,51.46589811713587,F4,50.914627900662,F1,50.57156128065182,CCP4,50.23076861263309,C4,50.088907656930004,CCP1,49.75779058352316,P5,49.51414620183201,FFC1,49.243964024053646,CP5,49.03220773223559,FAF1,48.8879767983931,OPO2,48.78917587016806,PCP6,48.60697187613698,PCP7,47.70473185172608,PPO7,47.141955381902626,PO7,46.86178115087077,P6,46.50685965414054,FC2,45.39771240082807,F2,43.85249519276737,PO4,43.38044111873583,OPO1,43.24637920485808,Oz,43.227674575211,F5,43.13745932345335,P9,42.708324465301295,O1,42.68279912457137,FAF5,42.57447291160694,CFC7,42.51548980947515,AF3,42.49131070784188,OI1,41.47273801839444,FAF2,40.798470918904876,F6,40.715216748346016,FC6,40.40367264485032,P7,40.316992998268965,CFC8,39.685999442649404,TP7,39.306543402172615,CCP7,39.26835367193821,CFC6,39.10092626544807,CCP6,38.72738396179957,C5,38.70431129728008,O2,38.44266625601552,CP6,37.97908478161976,C6,37.87662474001344,PPO8,37.27338304712578,OI2,37.04995252360318,AFp1,36.240119379155665,TP9,35.88814634158291,TP8,34.06434728819063,I1,33.75619613050773,FAF6,33.55172942835436,PCP8,33.290283121102235,AF4,32.20180844614406,P8,31.158727374049764,CCP8,30.832357429495,I2,30.159082628322906,FFC7,28.90629513462958,AFp2,28.331059109186167,Fpz,28.194916108193386,T8,27.06883597826226,FT7,25.36235494298769,AF7,24.901622692449813,PO8,24.760624617096205,Fp1,24.609196476458838,F8,24.474377174548653,TP10,24.421956075755702,FFC8,24.20590450184196,Fp2,23.71197869814191,T7,23.449788574483954,F7,23.161300796342378,P10,22.265194291827886,AF8,19.014238269325315,FT10,15.733754061585916,FT8,14.575354141887972,FT9,14.274540618504023
5,2,high,0,C1,63.10703448182102,PCP2,62.569885314607994,CFC1,62.46406027911877,CCP2,62.33910278695252,CFC3,61.90375660567996,Cz,61.82045711443647,CP2,61.8069483484613,FC1,61.507637709468355,PO1,61.15538514421242,P1,60.90768067435496,PPO1,60.79265726344737,FC3,60.77197400004271,FFC3,60.6505237838343,Pz,60.58957278983611,P2,60.28307078181914,F3,60.14097935035111,PPO2,60.003394388533174,PCP3,59.90608753099959,P4,59.81281340996798,PO2,59.76885850966982,CP1,59.50149093184352,FCz,59.4534047116867,CCP3,59.3692569907851,PCP1,59.19857816254817,FFC5,58.61170220294305,FC4,58.37667849432469,F1,58.37395747603348,CFC4,58.26320303603359,Fz,58.23776274121324,C2,58.07336969286266,FFC1,58.00588003265311,CPz,57.800195483511345,FFC6,57.69612551560692,CFC2,57.55192778973309,FFC2,57.404841328827246,FFC4,57.1257222666827,POz,56.80329348218601,PCP4,56.68243286315123,PPO6,56.364889962030325,C3,56.34115242086666,FC5,55.9440683389573,CCP1,55.7406641507511,PPO5,55.14187103641547,FAF1,54.96326924109077,F4,54.88973628073402,PO3,54.806379668614824,CCP4,53.33018662978783,P3,53.30556258560081,CP3,53.18305219389098,C4,52.78156750442329,OPO2,52.470530804024214,CFC5,52.02597830481119,FC2,51.80304646771958,F2,50.65755789066652,CCP5,50.53842339010751,PCP6,50.4484003264991,P6,50.12982277312822,PCP5,50.07598561052645,CP4,49.51105989170399,AF3,47.668336684920114,F5,47.43462189279631,PO4,47.224458274330814,P5,47.09786447591596,FAF2,46.95723398500443,FAF5,46.54075386243739,PPO7,45.25555771186905,F6,45.072006898516214,PO7,44.91298475354896,CP5,44.89041484346631,PCP7,44.670300423369056,FC6,43.27227365330354,O2,43.03123355202421,OPO1,42.917261473497156,Oz,42.69481813102333,AFp1,42.56712437647263,O1,42.21872523794454,CP6,42.160627281163435,CFC8,41.93972609467858,PPO8,41.915494347754525,C6,41.86889555186208,PCP8,41.835383821797286,CFC6,41.482430666185564,CFC7,41.36866113125396,FAF6,40.94286536701688,C5,40.880425424907436,AF4,40.58295435882154,OI2,40.54666070290169,CCP6,40.54151838694293,P7,40.17017580004476,P9,39.90762227704465,CCP7,38.62410574358918,TP8,38.442794888815946,OI1,38.04135873803333,TP7,37.37471192414181,P8,37.23853951700218,CCP8,36.89971199610897,AFp2,35.378335072926525,Fpz,35.327279455629736,I2,34.46626768864552,TP9,33.829255457343805,T8,33.07349264805995,I1,30.752841723556422,Fp1,30.03933263832903,FFC7,28.9576590220592,PO8,28.93448054329351,AF7,28.65565323336457,TP10,28.02595920739986,F8,27.65336059500281,FFC8,27.60362768095973,Fp2,26.792450355548958,T7,25.21174894563377,F7,23.451429452647254,P10,23.317183487413384,FT7,22.472334436558334,FT10,21.813051928549825,FT8,20.40785237867731,AF8,18.85838225544932,FT9,14.698380625065381
6,1,high,0,CCP3,56.2151105334638,C1,56.14068821238172,PCP3,55.377406327865536,FC4,55.26955693502029,PPO1,55.005703089372034,PO1,54.774263709707895,FC1,54.6265680633297,CFC1,54.29992303792787,CFC3,54.162795025959284,CCP2,54.15510124082837,P1,53.157307800273315,CP1,53.12108175747602,Cz,53.00146476611128,C3,52.88935347906368,PCP1,52.62128367811757,FFC3,52.40916564283635,FFC6,52.38593686580208,FFC4,52.30469924839697,F3,52.2580003277705,PCP2,52.133200501940806,FFC2,52.074124596884246,Pz,51.97783276626465,P2,51.971259523068824,FCz,51.73812088742121,FC3,51.71447562938875,CP3,51.61047931595658,CP2,51.56663242524282,FFC5,51.49793100386249,C2,51.45870558587873,CFC2,51.36065384028965,Fz,51.3577643026559,F1,51.29040274859207,P4,51.189496064256325,CFC4,50.42667953191157,PO2,50.3400171746199,PCP4,50.31514458688151,PPO2,50.04480482002328,FFC1,49.96699172393459,CCP5,49.59803987527849,FAF1,49.037087563737124,F4,48.92904083204854,FC5,48.759074198312994,PO3,48.694734368273544,CCP4,48.430855952499805,CPz,48.40216873871331,PPO5,48.39147467896472,PCP5,48.3782184980455,POz,48.21535849200708,P3,48.09846011355084,C4,47.69401746995935,CCP1,47.60778678108568,CP4,47.45370564952873,CFC5,47.052939957203215,F2,46.50948061760463,FC2,45.69976621821606,CP5,45.306132870476304,PPO6,45.17551353452677,PCP7,42.75086808107926,PCP6,42.67034958567027,F6,41.355111368742584,FAF2,40.96089758977014,OPO2,40.907806501975415,P5,40.73213494589845,PPO7,39.88513785912702,FC6,39.347015449400836,AF3,39.14328131716371,F5,39.03685640783067,CFC8,38.827916634349016,P6,38.8085259800547,CCP6,38.738684796259,PO7,38.62081446098397,CFC6,38.49944387499674,PO4,38.41657071192957,FAF5,38.34349690939742,C6,37.62445516803195,O1,37.350112368995376,CCP7,37.34993611962142,OPO1,36.77795588392867,CFC7,34.889099138465504,AFp1,34.80309188627517,Oz,34.48124126857887,C5,34.478496240903105,P7,34.4215096110313,P9,34.306786833437506,O2,33.992496012473744,AF4,33.65537690730804,TP7,33.57143783157978,CP6,33.555762600163575,FAF6,33.46025569429051,OI1,32.73970004968357,PPO8,32.37946468457479,OI2,29.683584651771714,CCP8,29.471605691291504,TP8,29.398617773981726,AFp2,28.923030624589977,TP9,28.844257284264287,PCP8,28.247364321244678,T8,28.06522499587759,I1,27.74572663490908,Fpz,26.81071836371278,P8,25.905920472872474,I2,25.71951791649571,Fp1,24.860451916860757,FFC7,24.47453323356614,AF7,24.328047970705104,FFC8,23.640389302424754,F8,23.590478438609857,T7,23.13906169259742,PO8,22.478065192609506,Fp2,21.4806831992475,F7,19.75366258073496,FT8,19.674630720992756,FT7,19.129235692990665,TP10,18.77429439065689,FT10,18.202725221270104,P10,17.415354003796818,AF8,14.240021529334575,FT9,10.768464758056238
7,2,high,0,CCP2,56.96046166989916,C1,56.70508184316357,CFC3,56.659899205641516,CP2,55.93792760086965,PPO1,55.87822463684447,FC1,55.644335916597555,FC3,55.4667292932319,CFC1,55.45987349879203,PCP3,55.443647825937724,PO1,55.409210777962215,CP1,55.280932637378065,CCP3,54.97344399580823,Cz,54.88684057840228,P1,54.68898200024869,C2,54.308303032900724,CFC4,54.191736338112186,FC4,54.19169669833842,FFC3,54.01143177859487,PCP1,53.67965915268715,FFC6,53.41082391405608,F3,53.25245170439421,PCP2,53.12044867325181,CPz,52.90021080894733,C3,52.530901631665444,FFC5,52.46543109168617,CFC2,52.457772186499646,Pz,52.41115731519012,FCz,52.35868332039291,FFC4,52.25061792174491,FFC2,51.995396160154556,FFC1,51.9330921714483,FC5,51.89295964867242,P2,51.58765350033458,F4,51.45010416058916,F1,51.29169544995294,CCP1,51.285739831729764,P4,51.26620230773658,Fz,51.165945114475356,PCP4,50.58508393775852,CP3,50.00571635669213,FAF1,49.87640469252053,PPO2,49.67410277263258,PO2,49.46863579716787,PO3,49.401266931584885,P3,48.662410523226804,CCP4,48.6446691997534,PPO5,48.049263735534296,POz,47.982279061279975,C4,47.972807103064255,CCP5,47.92052912770623,FC2,47.670982258500594,CFC5,46.81274302583337,PCP5,46.64356460051278,F2,45.975954616377045,PPO6,44.932469668050935,CP4,44.89284110317372,OPO2,43.1496952715247,FAF2,41.77805505096986,AF3,41.54781969583824,P5,41.288038111007026,CP5,41.25546946561644,F6,40.71764103220543,PCP6,40.52040507262362,FAF5,40.30954078667036,PO4,39.35786930010257,P6,39.33000127121987,F5,39.249311258698945,C6,38.298494311368756,PCP7,37.69359253528752,CCP6,37.40771885724312,CFC6,37.393155715788666,O1,37.20792756725335,PO7,37.11592071414268,AFp1,37.0660233010477,PPO7,36.68590352996727,FC6,36.5635565116876,OPO1,35.65907936007768,Oz,35.198184298884286,C5,35.18293692084261,CFC8,35.02716442788461,CFC7,34.773442664572634,O2,34.7319138999362,CP6,34.64277837539825,PPO8,34.2699342643602,CCP7,34.08665562154393,TP7,32.64954655529069,AF4,32.61847160676877,OI2,32.312761962655536,OI1,32.22135602434351,FAF6,31.35437973944976,P9,30.596948314189905,P7,30.306026552362678,PCP8,29.57626718486558,CCP8,28.712421281536383,AFp2,28.496357879605707,I2,28.160917752166384,Fp1,27.842321913114944,Fpz,27.45696945705249,P8,27.181640236885144,TP9,27.013480591541413,TP8,26.015435785132855,I1,25.87018830165024,AF7,25.683372205111066,FFC7,25.44827357976855,T8,23.753654713887904,FFC8,22.53604675460122,PO8,22.458027185243168,F8,21.404027492348995,Fp2,21.32622342089863,T7,20.981981757612775,FT8,19.67749016671294,F7,19.495768293136248,TP10,19.043977918611496,P10,17.71542432158399,FT7,16.61134794819048,FT10,14.409080087165588,AF8,12.28447749084094,FT9,10.465615101527698
